TagID 803e0000 	 TagName org.quic.camera.ipegammapreoutput.IPEGammaPreOutput 			 Size 4104 	 Type 0 	 TagType 1 
TagID 803f0000 	 TagName org.quic.camera.ifegtminfo.IFEGTMInfo 			 Size 2064 	 Type 0 	 TagType 1 
TagID 80400000 	 TagName org.quic.camera.bpsgtminfo.BPSGTMInfo 			 Size 2064 	 Type 0 	 TagType 1 
TagID 80410000 	 TagName org.quic.camera.ifebltm.IFEBLTMLut 			 Size 2340 	 Type 0 	 TagType 1 
TagID 80420000 	 TagName org.quic.camera.bpsnrmconfigs.BPSNRMConfigs 			 Size 192 	 Type 0 	 TagType 1 
TagID 80430000 	 TagName org.quic.camera.ifenrmconfigs.IFENRMConfigs 			 Size 192 	 Type 0 	 TagType 1 
TagID 80440000 	 TagName org.quic.camera.intermediateDimension.IntermediateDimension 			 Size 12 	 Type 0 	 TagType 1 
TagID 80450000 	 TagName org.quic.camera.recording.endOfStream 			 Size 1 	 Type 0 	 TagType 1 
TagID 80450001 	 TagName org.quic.camera.recording.endOfStreamRequestId 			 Size 8 	 Type 0 	 TagType 1 
TagID 80450002 	 TagName org.quic.camera.recording.requestHasVideoBuffer 			 Size 1 	 Type 0 	 TagType 1 
TagID 80460000 	 TagName org.quic.camera.manualExposure.disableFPSLimits 			 Size 1 	 Type 0 	 TagType 1 
TagID 80460001 	 TagName org.quic.camera.manualExposure.overrideSensorFrameDuration 			 Size 8 	 Type 3 	 TagType 1 
TagID 80470000 	 TagName org.quic.camera.strobeControl.strobeControl 			 Size 24 	 Type 0 	 TagType 1 
TagID 80480000 	 TagName org.quic.camera.EarlyPCRenable.EarlyPCRenable 			 Size 1 	 Type 0 	 TagType 1 
TagID 80490000 	 TagName org.quic.camera.BurstFPS.burstfps 			 Size 1 	 Type 0 	 TagType 1 
TagID 80490001 	 TagName org.quic.camera.BurstFPS.isBurstShotSupported 			 Size 1 	 Type 0 	 TagType 1 
TagID 80490002 	 TagName org.quic.camera.BurstFPS.MaxBurstShotFPS 			 Size 4 	 Type 2 	 TagType 1 
TagID 804a0000 	 TagName org.quic.camera.MaxPreviewSize.MaxPreviewSize 			 Size 8 	 Type 1 	 TagType 1 
TagID 804b0000 	 TagName org.quic.camera.ScreenGrab.ScreenGrab 			 Size 1 	 Type 0 	 TagType 1 
TagID 804c0000 	 TagName org.quic.camera.LiveshotSize.isLiveshotSizeSameAsVideoSize 			 Size 1 	 Type 0 	 TagType 1 
TagID 804d0000 	 TagName org.quic.camera.deviceCapabilities.deviceMemoryType 			 Size 1 	 Type 0 	 TagType 1 
TagID 804e0000 	 TagName org.quic.camera.FDRendering.isFDRenderingInCameraUISupported 			 Size 1 	 Type 0 	 TagType 1 
TagID 804e0001 	 TagName org.quic.camera.FDRendering.isFDRenderingInVideoUISupported 			 Size 1 	 Type 0 	 TagType 1 
TagID 804f0000 	 TagName org.quic.camera.AutoHDRSupport.isAutoHDRSupported 			 Size 1 	 Type 0 	 TagType 1 
TagID 80500000 	 TagName org.quic.camera.HWMFHDRSupported.isHWMFHDRSupported 			 Size 1 	 Type 0 	 TagType 1 
TagID 80510000 	 TagName org.quic.camera.CustomNoiseReduction.CustomNoiseReduction 			 Size 1 	 Type 0 	 TagType 1 
TagID 80520000 	 TagName org.quic.camera.SensorModeFS.isFastShutterModeSupported 			 Size 1 	 Type 0 	 TagType 1 
TagID 80520001 	 TagName org.quic.camera.SensorModeFS.SensorModeFS 			 Size 1 	 Type 0 	 TagType 1 
TagID 80530000 	 TagName org.quic.camera.HWResourceInfo.IFEMaxLineWidth 			 Size 4 	 Type 1 	 TagType 1 
TagID 80530001 	 TagName org.quic.camera.HWResourceInfo.numIFEsforGivenTarget 			 Size 4 	 Type 1 	 TagType 1 
TagID 80530002 	 TagName org.quic.camera.HWResourceInfo.maxIFEsRequired 			 Size 4 	 Type 1 	 TagType 1 
TagID 80540000 	 TagName org.quic.camera.AECDataPublisherPresent.AECDataPublisherPresent 			 Size 1 	 Type 0 	 TagType 1 
TagID 80550000 	 TagName org.quic.camera.FlickerDetectionOutput.FlickerDetectionData 			 Size 32 	 Type 0 	 TagType 1 
TagID 80560000 	 TagName org.quic.camera.AECData.AECData 			 Size 16 	 Type 0 	 TagType 1 
TagID 80560001 	 TagName org.quic.camera.AECData.sensor_register_control 			 Size 128 	 Type 1 	 TagType 1 
TagID 80570000 	 TagName org.quic.camera.oemexifappdata.OEMEXIFAppData1 			 Size 16 	 Type 0 	 TagType 1 
TagID 80580000 	 TagName org.quic.camera.exif.EnableEXIFDebugMetadata 			 Size 4 	 Type 0 	 TagType 1 
TagID 80590000 	 TagName org.quic.camera.isDepthFocus.isDepthFocus 			 Size 4 	 Type 0 	 TagType 1 
TagID 805a0000 	 TagName org.codeaurora.qcamera3.logicalCameraType.logical_camera_type 			 Size 1 	 Type 0 	 TagType 1 
TagID 805b0000 	 TagName org.codeaurora.qcamera3.platformCapabilities.IPEICACapabilities 			 Size 8 	 Type 0 	 TagType 1 
TagID 805b0001 	 TagName org.codeaurora.qcamera3.platformCapabilities.ExtendedMaxZoom 			 Size 4 	 Type 2 	 TagType 1 
TagID 805b0002 	 TagName org.codeaurora.qcamera3.platformCapabilities.EnableVSR 			 Size 4 	 Type 1 	 TagType 1 
TagID 805c0000 	 TagName org.quic.camera.LCRRawformat.LCRRawformat 			 Size 12 	 Type 0 	 TagType 1 
TagID 805d0000 	 TagName org.codeaurora.qcamera3.exposuretable.isValid 			 Size 1 	 Type 0 	 TagType 1 
TagID 805d0001 	 TagName org.codeaurora.qcamera3.exposuretable.sensitivityCorrectionFact 			 Size 4 	 Type 2 	 TagType 1 
TagID 805d0002 	 TagName org.codeaurora.qcamera3.exposuretable.kneeCount 			 Size 4 	 Type 1 	 TagType 1 
TagID 805d0003 	 TagName org.codeaurora.qcamera3.exposuretable.gainKneeEntries 			 Size 200 	 Type 2 	 TagType 1 
TagID 805d0004 	 TagName org.codeaurora.qcamera3.exposuretable.expTimeKneeEntries 			 Size 400 	 Type 3 	 TagType 1 
TagID 805d0005 	 TagName org.codeaurora.qcamera3.exposuretable.incrementPriorityKneeEntr 			 Size 200 	 Type 1 	 TagType 1 
TagID 805d0006 	 TagName org.codeaurora.qcamera3.exposuretable.expIndexKneeEntries 			 Size 200 	 Type 2 	 TagType 1 
TagID 805d0007 	 TagName org.codeaurora.qcamera3.exposuretable.thresAntiBandingMinExpTim 			 Size 4 	 Type 2 	 TagType 1 
TagID 805e0000 	 TagName org.codeaurora.qcamera3.meteringtable.meteringTable 			 Size 1024 	 Type 2 	 TagType 1 
TagID 805e0001 	 TagName org.codeaurora.qcamera3.meteringtable.meteringTableSize 			 Size 4 	 Type 1 	 TagType 1 
TagID 805f0000 	 TagName org.codeaurora.qcamera3.adrc.disable 			 Size 1 	 Type 0 	 TagType 1 
TagID 80600000 	 TagName org.codeaurora.qcamera3.sessionParameters.availableStreamMap 			 Size 5120 	 Type 1 	 TagType 1 
TagID 80600001 	 TagName org.codeaurora.qcamera3.sessionParameters.overrideResourceCostV 			 Size 1 	 Type 0 	 TagType 1 
TagID 80600002 	 TagName org.codeaurora.qcamera3.sessionParameters.enableMFNR 			 Size 4 	 Type 1 	 TagType 1 
TagID 80600003 	 TagName org.codeaurora.qcamera3.sessionParameters.EnableSHDR 			 Size 4 	 Type 1 	 TagType 1 
TagID 80600004 	 TagName org.codeaurora.qcamera3.sessionParameters.EnableMFHDR 			 Size 4 	 Type 1 	 TagType 1 
TagID 80600005 	 TagName org.codeaurora.qcamera3.sessionParameters.numPCRsBeforeStreamOn 			 Size 4 	 Type 1 	 TagType 1 
TagID 80600006 	 TagName org.codeaurora.qcamera3.sessionParameters.EnableMCXMasterCb 			 Size 4 	 Type 1 	 TagType 1 
TagID 80600007 	 TagName org.codeaurora.qcamera3.sessionParameters.McxYuvCallbackInfo 			 Size 8 	 Type 0 	 TagType 1 
TagID 80600008 	 TagName org.codeaurora.qcamera3.sessionParameters.McxRawCallbackInfo 			 Size 8 	 Type 0 	 TagType 1 
TagID 80600009 	 TagName org.codeaurora.qcamera3.sessionParameters.HDRVideoMode 			 Size 4 	 Type 1 	 TagType 1 
TagID 8060000a 	 TagName org.codeaurora.qcamera3.sessionParameters.dynamicFPSConfig 			 Size 20 	 Type 2 	 TagType 1 
TagID 8060000b 	 TagName org.codeaurora.qcamera3.sessionParameters.RawCbSourceType 			 Size 4 	 Type 1 	 TagType 1 
TagID 8060000c 	 TagName org.codeaurora.qcamera3.sessionParameters.ExtendedMaxZoom 			 Size 4 	 Type 1 	 TagType 1 
TagID 8060000d 	 TagName org.codeaurora.qcamera3.sessionParameters.EnableVSR 			 Size 4 	 Type 1 	 TagType 1 
TagID 8060000e 	 TagName org.codeaurora.qcamera3.sessionParameters.enableMCTFwithReferen 			 Size 1 	 Type 0 	 TagType 1 
TagID 8060000f 	 TagName org.codeaurora.qcamera3.sessionParameters.enableQLL 			 Size 4 	 Type 1 	 TagType 1 
TagID 80600010 	 TagName org.codeaurora.qcamera3.sessionParameters.enableShadingCorrecti 			 Size 1 	 Type 0 	 TagType 1 
TagID 80600011 	 TagName org.codeaurora.qcamera3.sessionParameters.enableSWPDPC 			 Size 1 	 Type 0 	 TagType 1 
TagID 80600012 	 TagName org.codeaurora.qcamera3.sessionParameters.contour_version 			 Size 1 	 Type 0 	 TagType 1 
TagID 80600013 	 TagName org.codeaurora.qcamera3.sessionParameters.enableStatsVisualizer 			 Size 1 	 Type 0 	 TagType 1 
TagID 80600014 	 TagName org.codeaurora.qcamera3.sessionParameters.inSensorSHDRMode 			 Size 1 	 Type 0 	 TagType 1 
TagID 80600015 	 TagName org.codeaurora.qcamera3.sessionParameters.enablePerReqSync 			 Size 4 	 Type 1 	 TagType 1 
TagID 80600016 	 TagName org.codeaurora.qcamera3.sessionParameters.EnableInsensorZoom 			 Size 4 	 Type 1 	 TagType 1 
TagID 80600017 	 TagName org.codeaurora.qcamera3.sessionParameters.EnableQHDR 			 Size 4 	 Type 1 	 TagType 1 
TagID 80600018 	 TagName org.codeaurora.qcamera3.sessionParameters.EnableAutoHDR 			 Size 4 	 Type 1 	 TagType 1 
TagID 80600019 	 TagName org.codeaurora.qcamera3.sessionParameters.numHDRexposure 			 Size 4 	 Type 1 	 TagType 1 
TagID 8060001a 	 TagName org.codeaurora.qcamera3.sessionParameters.HDRModePreference 			 Size 12 	 Type 1 	 TagType 1 
TagID 8060001b 	 TagName org.codeaurora.qcamera3.sessionParameters.EnableAFBracketing 			 Size 4 	 Type 1 	 TagType 1 
TagID 8060001c 	 TagName org.codeaurora.qcamera3.sessionParameters.InduceErrorType 			 Size 4 	 Type 1 	 TagType 1 
TagID 8060001d 	 TagName org.codeaurora.qcamera3.sessionParameters.InducePipelineName 			 Size 256 	 Type 0 	 TagType 1 
TagID 8060001e 	 TagName org.codeaurora.qcamera3.sessionParameters.InduceNodeName 			 Size 256 	 Type 0 	 TagType 1 
TagID 8060001f 	 TagName org.codeaurora.qcamera3.sessionParameters.InducePortId 			 Size 4 	 Type 1 	 TagType 1 
TagID 80600020 	 TagName org.codeaurora.qcamera3.sessionParameters.EnableXR 			 Size 4 	 Type 1 	 TagType 1 
TagID 80600021 	 TagName org.codeaurora.qcamera3.sessionParameters.enableSecureMode 			 Size 4 	 Type 1 	 TagType 1 
TagID 80600022 	 TagName org.codeaurora.qcamera3.sessionParameters.EnableAFFocusMap 			 Size 1 	 Type 0 	 TagType 1 
TagID 80600023 	 TagName org.codeaurora.qcamera3.sessionParameters.EnableIdealRAW 			 Size 1 	 Type 0 	 TagType 1 
TagID 80600024 	 TagName org.codeaurora.qcamera3.sessionParameters.EnableSalinet 			 Size 1 	 Type 0 	 TagType 1 
TagID 80600025 	 TagName org.codeaurora.qcamera3.sessionParameters.Use16BitRaw 			 Size 1 	 Type 0 	 TagType 1 
TagID 80600026 	 TagName org.codeaurora.qcamera3.sessionParameters.EnableIPEPreviewInSti 			 Size 1 	 Type 0 	 TagType 1 
TagID 80600027 	 TagName org.codeaurora.qcamera3.sessionParameters.UseBPSIdealRawHDR 			 Size 1 	 Type 0 	 TagType 1 
TagID 80610000 	 TagName org.quic.camera.ltmDynamicContrast.ltmDynamicContrastStrength 			 Size 4 	 Type 2 	 TagType 1 
TagID 80610001 	 TagName org.quic.camera.ltmDynamicContrast.ltmDarkBoostStrength 			 Size 4 	 Type 2 	 TagType 1 
TagID 80610002 	 TagName org.quic.camera.ltmDynamicContrast.ltmBrightSupressStrength 			 Size 4 	 Type 2 	 TagType 1 
TagID 80610003 	 TagName org.quic.camera.ltmDynamicContrast.ltmDynamicContrastStrengthRa 			 Size 8 	 Type 2 	 TagType 1 
TagID 80610004 	 TagName org.quic.camera.ltmDynamicContrast.ltmDarkBoostStrengthRange 			 Size 8 	 Type 2 	 TagType 1 
TagID 80610005 	 TagName org.quic.camera.ltmDynamicContrast.ltmBrightSupressStrengthRang 			 Size 8 	 Type 2 	 TagType 1 
TagID 80620000 	 TagName org.quic.camera.ifecsidconfig.csidbinninginfo 			 Size 8 	 Type 0 	 TagType 1 
TagID 80630000 	 TagName org.quic.camera.cvpMetaData.CVPMetaData 			 Size 1024 	 Type 0 	 TagType 1 
TagID 80630001 	 TagName org.quic.camera.cvpMetaData.CVPDownScaleRatio 			 Size 16 	 Type 2 	 TagType 1 
TagID 80630002 	 TagName org.quic.camera.cvpMetaData.CVPICALmcCfg 			 Size 96 	 Type 0 	 TagType 1 
TagID 80630003 	 TagName org.quic.camera.cvpMetaData.CVPMvWarp 			 Size 44 	 Type 0 	 TagType 1 
TagID 80630004 	 TagName org.quic.camera.cvpMetaData.CVPAlignmentMode 			 Size 4 	 Type 1 	 TagType 1 
TagID 80630005 	 TagName org.quic.camera.cvpMetaData.ExtraHALBuffers 			 Size 4 	 Type 1 	 TagType 1 
TagID 80630006 	 TagName org.quic.camera.cvpMetaData.CVPICAVideoLmcCfg 			 Size 96 	 Type 0 	 TagType 1 
TagID 80640000 	 TagName com.qti.camera.streamCropInfo.StreamCropInfo 			 Size 1440 	 Type 0 	 TagType 1 
TagID 80640001 	 TagName com.qti.camera.streamCropInfo.RequestCropInfo 			 Size 3124 	 Type 0 	 TagType 1 
TagID 80640002 	 TagName com.qti.camera.streamCropInfo.AllCropInfo 			 Size 2160 	 Type 0 	 TagType 1 
TagID 80640003 	 TagName com.qti.camera.streamCropInfo.EnableAllCropInfo 			 Size 4 	 Type 1 	 TagType 1 
TagID 80640004 	 TagName com.qti.camera.streamCropInfo.EnableStreamCrop 			 Size 4 	 Type 1 	 TagType 1 
TagID 80650000 	 TagName com.qti.camera.offlineLSC.DisableOfflineLSC 			 Size 1 	 Type 0 	 TagType 1 
TagID 80660000 	 TagName com.qti.camera.streamMapMeta.StreamMap 			 Size 728 	 Type 0 	 TagType 1 
TagID 80670000 	 TagName org.quic.camera.burstshot.isBurstShot 			 Size 1 	 Type 0 	 TagType 1 
TagID 80680000 	 TagName org.quic.camera.geoLibStillFrameConfig.GeoLibStillFrameConfigPr 			 Size 7048 	 Type 0 	 TagType 1 
TagID 80680001 	 TagName org.quic.camera.geoLibStillFrameConfig.GeoLibStillFrameConfigBl 			 Size 7048 	 Type 0 	 TagType 1 
TagID 80680002 	 TagName org.quic.camera.geoLibStillFrameConfig.GeoLibStillFrameConfigEq 			 Size 7048 	 Type 0 	 TagType 1 
TagID 80680003 	 TagName org.quic.camera.geoLibStillFrameConfig.GeoLibStillFrameConfigPo 			 Size 7048 	 Type 0 	 TagType 1 
TagID 80690000 	 TagName org.quic.camera.snapshotOutputDimension.StillOutputDimension 			 Size 8 	 Type 0 	 TagType 1 
TagID 80690001 	 TagName org.quic.camera.snapshotOutputDimension.DisplayOutputDimension 			 Size 8 	 Type 0 	 TagType 1 
TagID 806a0000 	 TagName org.codeaurora.qcamera3.facial_attr.smile_enable 			 Size 1 	 Type 0 	 TagType 1 
TagID 806a0001 	 TagName org.codeaurora.qcamera3.facial_attr.gaze_enable 			 Size 1 	 Type 0 	 TagType 1 
TagID 806a0002 	 TagName org.codeaurora.qcamera3.facial_attr.blink_enable 			 Size 1 	 Type 0 	 TagType 1 
TagID 806a0003 	 TagName org.codeaurora.qcamera3.facial_attr.contour_enable 			 Size 1 	 Type 0 	 TagType 1 
TagID 806b0000 	 TagName org.quic.camera.scratchbufferdata.ScratchBufferData 			 Size 292 	 Type 0 	 TagType 1 
TagID 806c0000 	 TagName org.quic.camera.ISPConfigData.numIFEsUsed 			 Size 4 	 Type 1 	 TagType 1 
TagID 806d0000 	 TagName org.quic.camera.overrideIPEScaleProfile.OverrideIPEScaleProfile 			 Size 1 	 Type 0 	 TagType 1 
TagID 806e0000 	 TagName org.codeaurora.qcamera3.tmcusercontrol.isValidDarkBoostOffset 			 Size 1 	 Type 0 	 TagType 1 
TagID 806e0001 	 TagName org.codeaurora.qcamera3.tmcusercontrol.darkBoostOffset 			 Size 4 	 Type 2 	 TagType 1 
TagID 806e0002 	 TagName org.codeaurora.qcamera3.tmcusercontrol.isValidFourthToneAnchor 			 Size 1 	 Type 0 	 TagType 1 
TagID 806e0003 	 TagName org.codeaurora.qcamera3.tmcusercontrol.fourthToneAnchor 			 Size 4 	 Type 2 	 TagType 1 
TagID 806f0000 	 TagName org.quic.camera.overrideGPURotationUsecase.OverrideGPURotationU 			 Size 1 	 Type 0 	 TagType 1 
TagID 80700000 	 TagName org.quic.camera.swcapabilities.SWMCTFEnable 			 Size 1 	 Type 0 	 TagType 1 
TagID 80700001 	 TagName org.quic.camera.swcapabilities.MFNRType 			 Size 4 	 Type 1 	 TagType 1 
TagID 80700002 	 TagName org.quic.camera.swcapabilities.SWMCTFType 			 Size 1 	 Type 0 	 TagType 1 
TagID 80700003 	 TagName org.quic.camera.swcapabilities.isQLLSupported 			 Size 1 	 Type 0 	 TagType 1 
TagID 80710000 	 TagName org.quic.camera.hdrfeaturemode.HDRFeatureMode 			 Size 4 	 Type 1 	 TagType 1 
TagID 80710001 	 TagName org.quic.camera.hdrfeaturemode.HDRFeatureModeData 			 Size 4 	 Type 1 	 TagType 1 
TagID 80710002 	 TagName org.quic.camera.hdrfeaturemode.NumberOfSplits 			 Size 4 	 Type 1 	 TagType 1 
TagID 80710003 	 TagName org.quic.camera.hdrfeaturemode.NumberOfExpFrames 			 Size 4 	 Type 1 	 TagType 1 
TagID 80720000 	 TagName org.quic.camera.geolib.isGeoLibNeeded 			 Size 4 	 Type 1 	 TagType 1 
TagID 80730000 	 TagName org.codeaurora.qcamera3.tintless.stats 			 Size 307232 	 Type 0 	 TagType 1 
TagID 80740000 	 TagName org.quic.camera.enableVSR.GeoLibEnableVSR 			 Size 1 	 Type 0 	 TagType 1 
TagID 80750000 	 TagName org.codeaurora.qcamera3.bhist.stats 			 Size 4120 	 Type 0 	 TagType 1 
TagID 80760000 	 TagName org.quic.camera.geoLibInit.GeoLibInitMetadataVideo 			 Size 576 	 Type 0 	 TagType 1 
TagID 80760001 	 TagName org.quic.camera.geoLibInit.GeoLibInitMetadataDisplay 			 Size 576 	 Type 0 	 TagType 1 
TagID 80770000 	 TagName org.quic.camera.mctfIpeMaxFov.MctfIpeMaxFovMetadataVideo 			 Size 8 	 Type 0 	 TagType 1 
TagID 80770001 	 TagName org.quic.camera.mctfIpeMaxFov.MctfIpeMaxFovMetadataDisplay 			 Size 8 	 Type 0 	 TagType 1 
TagID 80780000 	 TagName org.codeaurora.qcamera3.awbbg.stats 			 Size 435496 	 Type 0 	 TagType 1 
TagID 80790000 	 TagName org.codeaurora.qcamera3.hdrbhist.stats 			 Size 3088 	 Type 0 	 TagType 1 
TagID 807a0000 	 TagName org.codeaurora.qcamera3.aecbhist.stats 			 Size 4120 	 Type 0 	 TagType 1 
TagID 807b0000 	 TagName org.codeaurora.qcamera3.hdrbe.stats 			 Size 344072 	 Type 0 	 TagType 1 
TagID 807c0000 	 TagName org.codeaurora.qcamera3.hdr10phist.stats 			 Size 4120 	 Type 0 	 TagType 1 
TagID 807d0000 	 TagName org.codeaurora.qcamera3.aecbe.stats 			 Size 458760 	 Type 0 	 TagType 1 
TagID 807e0000 	 TagName org.codeaurora.qcamera3.baf.stats 			 Size 13704 	 Type 0 	 TagType 1 
TagID 807f0000 	 TagName org.codeaurora.qcamera3.rs.stats 			 Size 98312 	 Type 0 	 TagType 1 
TagID 80800000 	 TagName org.codeaurora.qcamera3.bfw.stats 			 Size 1640 	 Type 0 	 TagType 1 
TagID 80810000 	 TagName org.codeaurora.qcamera3.ihist.stats 			 Size 2052 	 Type 0 	 TagType 1 
TagID 80820000 	 TagName org.codeaurora.qcamera3.ltmdc.stats 			 Size 2352 	 Type 0 	 TagType 1 
TagID 80830000 	 TagName org.codeaurora.qcamera3.cs.stats 			 Size 24968 	 Type 0 	 TagType 1 
TagID 80840000 	 TagName org.quic.camera2.statsNNSaliNetResults.statsNNSaliencyWidth 			 Size 1 	 Type 0 	 TagType 1 
TagID 80840001 	 TagName org.quic.camera2.statsNNSaliNetResults.statsNNSaliencyHeight 			 Size 1 	 Type 0 	 TagType 1 
TagID 80840002 	 TagName org.quic.camera2.statsNNSaliNetResults.statsNNSaliencyMapData 			 Size 4800 	 Type 0 	 TagType 1 
TagID 80840003 	 TagName org.quic.camera2.statsNNSaliNetResults.statsNNSaliencyNumROI 			 Size 1 	 Type 0 	 TagType 1 
TagID 80840004 	 TagName org.quic.camera2.statsNNSaliNetResults.statsNNSaliencyROIData 			 Size 80 	 Type 1 	 TagType 1 
TagID 80840005 	 TagName org.quic.camera2.statsNNSaliNetResults.statsNNSaliencyROIWeight 			 Size 20 	 Type 1 	 TagType 1 
TagID 80850000 	 TagName org.quic.camera2.statsNNControl.Enable 			 Size 1 	 Type 0 	 TagType 1 
TagID 80860000 	 TagName org.quic.camera2.PDNetControl.Enable 			 Size 1 	 Type 0 	 TagType 1 
TagID 80870000 	 TagName org.quic.camera.inSensorZoom.InSensorZoomState 			 Size 4 	 Type 1 	 TagType 1 
TagID 80870001 	 TagName org.quic.camera.inSensorZoom.SensorSwitched 			 Size 1 	 Type 0 	 TagType 1 
TagID 80880000 	 TagName org.quic.camera.sfeAlignment.SFEAlignmentSize 			 Size 16 	 Type 0 	 TagType 1 
TagID 80880001 	 TagName org.quic.camera.sfeAlignment.SFEAlignmentOffset 			 Size 8 	 Type 0 	 TagType 1 
TagID 80890000 	 TagName org.quic.camera.skipgpuprocessingbasedonfd.SkipGPUprocessingbas 			 Size 1 	 Type 0 	 TagType 1 
TagID 808a0000 	 TagName org.quic.camera.HEICSupport.HEICEnabled 			 Size 1 	 Type 0 	 TagType 1 
TagID 808b0000 	 TagName org.quic.camera.ADRCParam.ADRCParams 			 Size 16 	 Type 0 	 TagType 1 
TagID 808c0000 	 TagName org.quic.camera.geoLibFrameConfig.GeoLibIpeFrameCfgMetadataPerP 			 Size 4896 	 Type 0 	 TagType 1 
TagID 808d0000 	 TagName org.quic.camera.QCFASnapshot.QCFASnapshot 			 Size 1 	 Type 0 	 TagType 1 
TagID 808e0000 	 TagName org.quic.camera.CDSSnapshot.CDSSnapshot 			 Size 1 	 Type 0 	 TagType 1 
TagID 808f0000 	 TagName com.qti.chi.maxlivependingrequests.maxLivePendingRequests 			 Size 4 	 Type 0 	 TagType 1 
TagID 80900000 	 TagName org.quic.camera.isReprocess.isReprocess 			 Size 4 	 Type 1 	 TagType 1 
TagID 80910000 	 TagName org.quic.camera.FOVCMetaData.FOVCMargin 			 Size 16 	 Type 2 	 TagType 1 
TagID 80920000 	 TagName org.quic.camera.tfiInformation.TfiInformation 			 Size 1700040 	 Type 0 	 TagType 1 
TagID 80930000 	 TagName org.quic.camera.aggregatedTfiInformation.TfiInformationAggregat 			 Size 1700040 	 Type 0 	 TagType 1 
TagID 80940000 	 TagName org.quic.camera.qllinputipe.QLLInputs 			 Size 40 	 Type 0 	 TagType 1 
TagID 80950000 	 TagName org.quic.camera.forceFullFOV.ForceFullFOV 			 Size 8 	 Type 0 	 TagType 1 
TagID 80960000 	 TagName org.quic.camera.qll.isQLLEnabled 			 Size 4 	 Type 1 	 TagType 1 
TagID 80970000 	 TagName org.quic.camera.geolib.isGeoLibNeeded 			 Size 4 	 Type 1 	 TagType 1 
TagID 80980000 	 TagName org.quic.camera.SWMFandAIDenoiser.isSWMFEnabled 			 Size 1 	 Type 0 	 TagType 1 
TagID 80980001 	 TagName org.quic.camera.SWMFandAIDenoiser.isAIDEEnabled 			 Size 1 	 Type 0 	 TagType 1 
TagID 80980002 	 TagName org.quic.camera.SWMFandAIDenoiser.SWMFandAIDETuningParams 			 Size 44 	 Type 0 	 TagType 1 
TagID 80990000 	 TagName org.quic.camera.hdrofflinepipeline.HDROfflinePipeline 			 Size 4 	 Type 1 	 TagType 1 
TagID 809a0000 	 TagName org.quic.camera.AIDESupported.isAIDESupported 			 Size 1 	 Type 0 	 TagType 1 
TagID 809b0000 	 TagName org.quic.camera.pipelineControl.PipelineSyncEnabled 			 Size 4 	 Type 1 	 TagType 1 
TagID 809b0001 	 TagName org.quic.camera.pipelineControl.isDisableSinkNoBuffer 			 Size 1 	 Type 0 	 TagType 1 
TagID 809c0000 	 TagName org.quic.camera.multiFrameData.multiFrameData 			 Size 4 	 Type 1 	 TagType 1 
TagID 809d0000 	 TagName org.quic.camera.hdr10p.FrameDelay 			 Size 16 	 Type 1 	 TagType 1 
TagID 809d0001 	 TagName org.quic.camera.hdr10p.HDR10pSEI 			 Size 64 	 Type 0 	 TagType 1 
TagID 809e0000 	 TagName org.codeaurora.qcamera3.HDRContent.isHDRContent 			 Size 4 	 Type 1 	 TagType 1 
TagID 809e0001 	 TagName org.codeaurora.qcamera3.HDRContent.SFECompandInfo 			 Size 8 	 Type 0 	 TagType 1 
TagID 809e0002 	 TagName org.codeaurora.qcamera3.HDRContent.HDRBinningFactor 			 Size 4 	 Type 1 	 TagType 1 
TagID 809f0000 	 TagName org.quic.camera.afdData.NumberOfVisibleBands 			 Size 4 	 Type 2 	 TagType 1 
TagID 809f0001 	 TagName org.quic.camera.afdData.RowSumTime 			 Size 16 	 Type 2 	 TagType 1 
TagID 809f0002 	 TagName org.quic.camera.afdData.AntiBandingMode 			 Size 4 	 Type 1 	 TagType 1 
TagID 809f0003 	 TagName org.quic.camera.afdData.HNum 			 Size 4 	 Type 1 	 TagType 1 
TagID 809f0004 	 TagName org.quic.camera.afdData.VNum 			 Size 4 	 Type 1 	 TagType 1 
TagID 809f0005 	 TagName org.quic.camera.afdData.NumberOfLinesPerFrame 			 Size 16 	 Type 1 	 TagType 1 
TagID 809f0006 	 TagName org.quic.camera.afdData.AvgRollingEnergyRatio 			 Size 4 	 Type 2 	 TagType 1 
TagID 809f0007 	 TagName org.quic.camera.afdData.AvgRollingConfidenceScore 			 Size 4 	 Type 2 	 TagType 1 
TagID 809f0008 	 TagName org.quic.camera.afdData.AvgStaticEnergyRatio 			 Size 4 	 Type 2 	 TagType 1 
TagID 809f0009 	 TagName org.quic.camera.afdData.AvgStaticConfidenceScore 			 Size 4 	 Type 2 	 TagType 1 
TagID 80a00000 	 TagName com.qti.chi.ChromatixTuningTool.ChromatixMetadata 			 Size 288 	 Type 0 	 TagType 1 
TagID 80a10000 	 TagName org.quic.camera.wbandgtminfofortmc.WBandGTMInfoForTMC 			 Size 16 	 Type 0 	 TagType 1 
TagID 80a20000 	 TagName com.qti.node.gyrornn.SFEAlignmentMargin 			 Size 16 	 Type 2 	 TagType 1 
TagID 80a20001 	 TagName com.qti.node.gyrornn.SFEAlignmentGrid 			 Size 27392 	 Type 0 	 TagType 1 
TagID 80a20002 	 TagName com.qti.node.gyrornn.SFEAlignmentShiftOffset 			 Size 4 	 Type 0 	 TagType 1 
